expr,time,trial,mat_size,memory_used
Rbase,137652,8666,2,79702448
ArmadilloBase,283519,8667,2,79702544
Rbase,137004,8667,2,79702544
ArmadilloIterator,9640604,8667,2,79702544
ArmadilloIterator,9102351,8668,2,79702656
Rbase,102823,8668,2,79702656
ArmadilloBase,184595,8668,2,79702656
Rbase,172698,8669,2,79702728
ArmadilloBase,230198,8669,2,79702728
ArmadilloIterator,11522468,8669,2,79702728
Rbase,184837,8670,2,79702824
ArmadilloIterator,10609768,8670,2,79702824
ArmadilloBase,205678,8670,2,79702824
ArmadilloIterator,8592653,8671,2,79702896
Rbase,103203,8671,2,79702896
ArmadilloBase,149113,8671,2,79702896
Rbase,157171,8672,2,79702992
ArmadilloBase,250387,8672,2,79702992
ArmadilloIterator,13687398,8672,2,79702992
ArmadilloBase,424129,8673,2,79703064
Rbase,127829,8673,2,79703064
ArmadilloIterator,9307565,8673,2,79703064
ArmadilloIterator,10485525,8674,2,79703160
Rbase,267522,8674,2,79703160
ArmadilloBase,440078,8674,2,79703160
ArmadilloIterator,11425059,8675,2,79703272
ArmadilloBase,271025,8675,2,79703272
Rbase,107432,8675,2,79703272
Rbase,179667,8676,2,79703344
ArmadilloBase,256372,8676,2,79703344
ArmadilloIterator,12424866,8676,2,79703344
Rbase,154854,8677,2,79703440
ArmadilloIterator,10929045,8677,2,79703440
ArmadilloBase,303683,8677,2,79703440
Rbase,147578,8678,2,79703512
ArmadilloIterator,9576629,8678,2,79703512
ArmadilloBase,176026,8678,2,79703512
Rbase,205179,8679,2,79703608
ArmadilloBase,237118,8679,2,79703608
ArmadilloIterator,9929364,8679,2,79703608
ArmadilloBase,244094,8680,2,79703680
ArmadilloIterator,9401640,8680,2,79703680
Rbase,125719,8680,2,79703680
Rbase,240658,8681,2,79703792
ArmadilloBase,264355,8681,2,79703792
ArmadilloIterator,9359205,8681,2,79703792
Rbase,153208,8682,2,79703888
ArmadilloIterator,10188815,8682,2,79703888
ArmadilloBase,215974,8682,2,79703888
ArmadilloIterator,10700177,8683,2,79703960
Rbase,113085,8683,2,79703960
ArmadilloBase,193500,8683,2,79703960
Rbase,174403,8684,2,79704056
ArmadilloIterator,9277647,8684,2,79704056
ArmadilloBase,173428,8684,2,79704056
ArmadilloIterator,11396528,8685,2,79704128
Rbase,166875,8685,2,79704128
ArmadilloBase,325062,8685,2,79704128
Rbase,166980,8686,2,79704224
ArmadilloBase,220280,8686,2,79704224
ArmadilloIterator,11876206,8686,2,79704224
Rbase,155367,8687,2,79704296
ArmadilloBase,237937,8687,2,79704296
ArmadilloIterator,9931804,8687,2,79704296
ArmadilloBase,229431,8688,2,79704408
ArmadilloIterator,8479436,8688,2,79704408
Rbase,96309,8688,2,79704408
ArmadilloBase,291928,8689,2,79704504
Rbase,114869,8689,2,79704504
ArmadilloIterator,10270262,8689,2,79704504
ArmadilloIterator,11688227,8690,2,79704576
ArmadilloBase,198536,8690,2,79704576
Rbase,105963,8690,2,79704576
Rbase,340335,8691,2,79704672
ArmadilloIterator,11840714,8691,2,79704672
ArmadilloBase,208576,8691,2,79704672
Rbase,197574,8692,2,79704744
ArmadilloBase,361820,8692,2,79704744
ArmadilloIterator,9329153,8692,2,79704744
Rbase,212104,8693,2,79704840
ArmadilloIterator,8875242,8693,2,79704840
ArmadilloBase,158115,8693,2,79704840
Rbase,272945,8694,2,79704912
ArmadilloBase,208644,8694,2,79704912
ArmadilloIterator,8575758,8694,2,79704912
ArmadilloIterator,8164420,8695,2,79705024
ArmadilloBase,170975,8695,2,79705024
Rbase,77965,8695,2,79705024
Rbase,307981,8696,2,79705120
ArmadilloIterator,7957125,8696,2,79705120
ArmadilloBase,162922,8696,2,79705120
ArmadilloBase,290075,8697,2,79705192
Rbase,176156,8697,2,79705192
ArmadilloIterator,9694569,8697,2,79705192
ArmadilloIterator,9372297,8698,2,79705288
Rbase,129129,8698,2,79705288
ArmadilloBase,177458,8698,2,79705288
ArmadilloBase,234874,8699,2,79705360
Rbase,103886,8699,2,79705360
ArmadilloIterator,8926265,8699,2,79705360
ArmadilloBase,251264,8700,2,79705456
ArmadilloIterator,11044839,8700,2,79705456
Rbase,120529,8700,2,79705456
ArmadilloIterator,9907019,8701,2,79705568
Rbase,118241,8701,2,79705568
ArmadilloBase,167863,8701,2,79705568
Rbase,138185,8702,2,79705640
ArmadilloBase,208667,8702,2,79705640
ArmadilloIterator,7911350,8702,2,79705640
ArmadilloBase,457779,8703,2,79705736
Rbase,148142,8703,2,79705736
ArmadilloIterator,8819924,8703,2,79705736
Rbase,148675,8704,2,79705808
ArmadilloIterator,9148457,8704,2,79705808
ArmadilloBase,343455,8704,2,79705808
ArmadilloIterator,10712737,8705,2,79705904
ArmadilloBase,181131,8705,2,79705904
Rbase,92628,8705,2,79705904
ArmadilloIterator,11282963,8706,2,79705976
Rbase,102449,8706,2,79705976
ArmadilloBase,170891,8706,2,79705976
Rbase,176602,8707,2,79706072
ArmadilloBase,248417,8707,2,79706072
ArmadilloIterator,9401902,8707,2,79706072
Rbase,332921,8708,2,79706184
ArmadilloIterator,9092512,8708,2,79706184
ArmadilloBase,205412,8708,2,79706184
ArmadilloIterator,7576656,8709,2,79706256
Rbase,295126,8709,2,79706256
ArmadilloBase,375080,8709,2,79706256
ArmadilloBase,570522,8710,2,79706352
ArmadilloIterator,9918864,8710,2,79706352
Rbase,200609,8710,2,79706352
ArmadilloBase,262165,8711,2,79706424
ArmadilloIterator,9637007,8711,2,79706424
Rbase,108586,8711,2,79706424
Rbase,169304,8712,2,79706520
ArmadilloBase,249448,8712,2,79706520
ArmadilloIterator,11879365,8712,2,79706520
ArmadilloBase,266190,8713,2,79706592
ArmadilloIterator,9438810,8713,2,79706592
Rbase,208910,8713,2,79706592
Rbase,144154,8714,2,79706688
ArmadilloBase,219685,8714,2,79706688
ArmadilloIterator,11218478,8714,2,79706688
ArmadilloBase,631789,8715,2,79706800
ArmadilloIterator,9326245,8715,2,79706800
Rbase,114938,8715,2,79706800
ArmadilloIterator,11448429,8716,2,79706872
Rbase,153201,8716,2,79706872
ArmadilloBase,205755,8716,2,79706872
ArmadilloBase,262360,8717,2,79706968
Rbase,118219,8717,2,79706968
ArmadilloIterator,10394854,8717,2,79706968
ArmadilloBase,252499,8718,2,79707040
ArmadilloIterator,10428382,8718,2,79707040
Rbase,125967,8718,2,79707040
Rbase,222737,8719,2,79707136
ArmadilloBase,353544,8719,2,79707136
ArmadilloIterator,10887394,8719,2,79707136
ArmadilloBase,274756,8720,2,79707208
Rbase,123628,8720,2,79707208
ArmadilloIterator,11217532,8720,2,79707208
ArmadilloIterator,10400196,8721,2,79707320
Rbase,202815,8721,2,79707320
ArmadilloBase,197445,8721,2,79707320
ArmadilloIterator,10637532,8722,2,79707416
Rbase,115505,8722,2,79707416
ArmadilloBase,200780,8722,2,79707416
ArmadilloBase,258522,8723,2,79707488
ArmadilloIterator,8876452,8723,2,79707488
Rbase,128022,8723,2,79707488
ArmadilloIterator,9685301,8724,2,79707584
Rbase,127743,8724,2,79707584
ArmadilloBase,181705,8724,2,79707584
ArmadilloBase,521723,8725,2,79707656
Rbase,136466,8725,2,79707656
ArmadilloIterator,9326606,8725,2,79707656
Rbase,155098,8726,2,79707752
ArmadilloIterator,10898905,8726,2,79707752
ArmadilloBase,340889,8726,2,79707752
ArmadilloBase,268235,8727,2,79707824
Rbase,114066,8727,2,79707824
ArmadilloIterator,9490626,8727,2,79707824
ArmadilloIterator,10135504,8728,2,79707936
ArmadilloBase,215825,8728,2,79707936
Rbase,100449,8728,2,79707936
Rbase,150089,8729,2,79708032
ArmadilloIterator,10728515,8729,2,79708032
ArmadilloBase,199756,8729,2,79708032
ArmadilloBase,361324,8730,2,79708104
Rbase,175962,8730,2,79708104
ArmadilloIterator,10443604,8730,2,79708104
ArmadilloBase,333454,8731,2,79708200
ArmadilloIterator,10940559,8731,2,79708200
Rbase,121424,8731,2,79708200
ArmadilloIterator,10086206,8732,2,79708272
Rbase,259306,8732,2,79708272
ArmadilloBase,378398,8732,2,79708272
ArmadilloIterator,10958962,8733,2,79708368
ArmadilloBase,206126,8733,2,79708368
Rbase,102818,8733,2,79708368
ArmadilloIterator,11580362,8734,2,79708440
ArmadilloBase,245441,8734,2,79708440
Rbase,103101,8734,2,79708440
Rbase,169278,8735,2,79708552
ArmadilloBase,789653,8735,2,79708552
ArmadilloIterator,10424928,8735,2,79708552
Rbase,403905,8736,2,79708648
ArmadilloBase,656880,8736,2,79708648
ArmadilloIterator,10714581,8736,2,79708648
ArmadilloIterator,10881436,8737,2,79708720
Rbase,132960,8737,2,79708720
ArmadilloBase,202520,8737,2,79708720
ArmadilloBase,955494,8738,2,79708816
Rbase,150013,8738,2,79708816
ArmadilloIterator,9903923,8738,2,79708816
Rbase,151758,8739,2,79708888
ArmadilloIterator,9522613,8739,2,79708888
ArmadilloBase,195047,8739,2,79708888
ArmadilloIterator,10897161,8740,2,79708984
ArmadilloBase,196631,8740,2,79708984
Rbase,117512,8740,2,79708984
Rbase,177939,8741,2,79709096
ArmadilloBase,411547,8741,2,79709096
ArmadilloIterator,9972986,8741,2,79709096
ArmadilloIterator,9292597,8742,2,79709168
ArmadilloBase,192682,8742,2,79709168
Rbase,96825,8742,2,79709168
ArmadilloIterator,10239290,8743,2,79709264
Rbase,231228,8743,2,79709264
ArmadilloBase,187653,8743,2,79709264
ArmadilloBase,262694,8744,2,79709336
ArmadilloIterator,10705738,8744,2,79709336
Rbase,114370,8744,2,79709336
ArmadilloBase,273163,8745,2,79709432
ArmadilloIterator,9772905,8745,2,79709432
Rbase,108125,8745,2,79709432
Rbase,149525,8746,2,79709504
ArmadilloBase,217428,8746,2,79709504
ArmadilloIterator,9976802,8746,2,79709504
ArmadilloIterator,10424778,8747,2,79709600
ArmadilloBase,218978,8747,2,79709600
Rbase,97336,8747,2,79709600
ArmadilloBase,632730,8748,2,79709712
ArmadilloIterator,11070089,8748,2,79709712
Rbase,131806,8748,2,79709712
Rbase,159596,8749,2,79709784
ArmadilloBase,264714,8749,2,79709784
ArmadilloIterator,12222006,8749,2,79709784
ArmadilloIterator,10159483,8750,2,79709880
Rbase,108729,8750,2,79709880
ArmadilloBase,171641,8750,2,79709880
ArmadilloIterator,10721698,8751,2,79709952
ArmadilloBase,195112,8751,2,79709952
Rbase,106148,8751,2,79709952
ArmadilloIterator,6892059,8752,2,79710048
Rbase,114445,8752,2,79710048
ArmadilloBase,113417,8752,2,79710048
ArmadilloIterator,6631368,8753,2,79710120
ArmadilloBase,136952,8753,2,79710120
Rbase,72156,8753,2,79710120
Rbase,137682,8754,2,79710216
ArmadilloIterator,9678347,8754,2,79710216
ArmadilloBase,193898,8754,2,79710216
ArmadilloIterator,9325678,8755,2,79710328
Rbase,120610,8755,2,79710328
ArmadilloBase,178070,8755,2,79710328
ArmadilloIterator,14716425,8756,2,79710400
ArmadilloBase,202687,8756,2,79710400
Rbase,101927,8756,2,79710400
ArmadilloBase,242596,8757,2,79710496
Rbase,104645,8757,2,79710496
ArmadilloIterator,9600136,8757,2,79710496
Rbase,147421,8758,2,79710568
ArmadilloIterator,9254639,8758,2,79710568
ArmadilloBase,231220,8758,2,79710568
ArmadilloBase,249861,8759,2,79710664
Rbase,114678,8759,2,79710664
ArmadilloIterator,10492334,8759,2,79710664
ArmadilloIterator,9919487,8760,2,79710736
Rbase,216179,8760,2,79710736
ArmadilloBase,253377,8760,2,79710736
ArmadilloBase,418900,8761,2,79710848
Rbase,196434,8761,2,79710848
ArmadilloIterator,10295253,8761,2,79710848
ArmadilloIterator,10909025,8762,2,79710944
Rbase,115057,8762,2,79710944
ArmadilloBase,231716,8762,2,79710944
Rbase,351238,8763,2,79711016
ArmadilloIterator,10592198,8763,2,79711016
ArmadilloBase,205858,8763,2,79711016
ArmadilloIterator,10453481,8764,2,79711112
Rbase,143928,8764,2,79711112
ArmadilloBase,199044,8764,2,79711112
Rbase,128320,8765,2,79711184
ArmadilloIterator,7822665,8765,2,79711184
ArmadilloBase,134750,8765,2,79711184
Rbase,201489,8766,2,79711280
ArmadilloBase,576575,8766,2,79711280
ArmadilloIterator,10239062,8766,2,79711280
ArmadilloIterator,10679577,8767,2,79711352
Rbase,114388,8767,2,79711352
ArmadilloBase,173834,8767,2,79711352
ArmadilloIterator,12562811,8768,2,79711464
ArmadilloBase,198066,8768,2,79711464
Rbase,97088,8768,2,79711464
Rbase,191291,8769,2,79711560
ArmadilloIterator,9154199,8769,2,79711560
ArmadilloBase,179066,8769,2,79711560
ArmadilloBase,293951,8770,2,79711632
ArmadilloIterator,9023229,8770,2,79711632
Rbase,182533,8770,2,79711632
ArmadilloIterator,9377080,8771,2,79711728
ArmadilloBase,187416,8771,2,79711728
Rbase,105351,8771,2,79711728
ArmadilloIterator,10617805,8772,2,79711800
Rbase,203554,8772,2,79711800
ArmadilloBase,299648,8772,2,79711800
ArmadilloIterator,10870984,8773,2,79711896
Rbase,128775,8773,2,79711896
ArmadilloBase,238152,8773,2,79711896
ArmadilloIterator,10660405,8774,2,79711968
ArmadilloBase,206362,8774,2,79711968
Rbase,103996,8774,2,79711968
Rbase,153994,8775,2,79712080
ArmadilloIterator,10698429,8775,2,79712080
ArmadilloBase,239344,8775,2,79712080
ArmadilloBase,267889,8776,2,79712176
Rbase,156826,8776,2,79712176
ArmadilloIterator,10167568,8776,2,79712176
Rbase,146427,8777,2,79712248
ArmadilloBase,237696,8777,2,79712248
ArmadilloIterator,10394130,8777,2,79712248
Rbase,380825,8778,2,79712344
ArmadilloBase,433201,8778,2,79712344
ArmadilloIterator,9426464,8778,2,79712344
ArmadilloBase,283265,8779,2,79712416
Rbase,121545,8779,2,79712416
ArmadilloIterator,10978447,8779,2,79712416
ArmadilloIterator,11206382,8780,2,79712512
ArmadilloBase,198274,8780,2,79712512
Rbase,101678,8780,2,79712512
ArmadilloIterator,10946385,8781,2,79712624
ArmadilloBase,215791,8781,2,79712624
Rbase,147997,8781,2,79712624
ArmadilloIterator,9751234,8782,2,79712696
Rbase,113132,8782,2,79712696
ArmadilloBase,179270,8782,2,79712696
Rbase,162257,8783,2,79712792
ArmadilloBase,266807,8783,2,79712792
ArmadilloIterator,12873836,8783,2,79712792
ArmadilloIterator,7153476,8784,2,79712864
ArmadilloBase,147532,8784,2,79712864
Rbase,71953,8784,2,79712864
Rbase,138095,8785,2,79712960
ArmadilloBase,220634,8785,2,79712960
ArmadilloIterator,9452071,8785,2,79712960
Rbase,140903,8786,2,79713032
ArmadilloIterator,8656452,8786,2,79713032
ArmadilloBase,181453,8786,2,79713032
ArmadilloIterator,9942765,8787,2,79713128
ArmadilloBase,201511,8787,2,79713128
Rbase,101538,8787,2,79713128
ArmadilloBase,278730,8788,2,79713240
ArmadilloIterator,9378909,8788,2,79713240
Rbase,109666,8788,2,79713240
Rbase,200998,8789,2,79713312
ArmadilloBase,279435,8789,2,79713312
ArmadilloIterator,11572972,8789,2,79713312
Rbase,141876,8790,2,79713408
ArmadilloIterator,10619469,8790,2,79713408
ArmadilloBase,359267,8790,2,79713408
Rbase,280304,8791,2,79713480
ArmadilloBase,607954,8791,2,79713480
ArmadilloIterator,9640780,8791,2,79713480
ArmadilloBase,278313,8792,2,79713576
ArmadilloIterator,10210381,8792,2,79713576
Rbase,117329,8792,2,79713576
ArmadilloIterator,10707943,8793,2,79713648
Rbase,123900,8793,2,79713648
ArmadilloBase,189614,8793,2,79713648
Rbase,150623,8794,2,79713744
ArmadilloIterator,8724682,8794,2,79713744
ArmadilloBase,142550,8794,2,79713744
ArmadilloBase,343920,8795,2,79713856
Rbase,181423,8795,2,79713856
ArmadilloIterator,10159337,8795,2,79713856
Rbase,177982,8796,2,79713928
ArmadilloIterator,11629547,8796,2,79713928
ArmadilloBase,188655,8796,2,79713928
Rbase,325454,8797,2,79714024
ArmadilloBase,285848,8797,2,79714024
ArmadilloIterator,10283392,8797,2,79714024
ArmadilloIterator,11519625,8798,2,79714096
ArmadilloBase,199120,8798,2,79714096
Rbase,103784,8798,2,79714096
Rbase,177135,8799,2,79714192
ArmadilloBase,314552,8799,2,79714192
ArmadilloIterator,9469824,8799,2,79714192
ArmadilloBase,290811,8800,2,79714264
Rbase,115009,8800,2,79714264
ArmadilloIterator,10770711,8800,2,79714264
Rbase,161432,8801,2,79714376
ArmadilloIterator,9776236,8801,2,79714376
ArmadilloBase,249339,8801,2,79714376
Rbase,152311,8802,2,79714472
ArmadilloIterator,9216438,8802,2,79714472
ArmadilloBase,202159,8802,2,79714472
ArmadilloIterator,9236626,8803,2,79714544
Rbase,120593,8803,2,79714544
ArmadilloBase,177063,8803,2,79714544
ArmadilloBase,317846,8804,2,79714640
ArmadilloIterator,11489360,8804,2,79714640
Rbase,119599,8804,2,79714640
Rbase,225219,8805,2,79714712
ArmadilloBase,328123,8805,2,79714712
ArmadilloIterator,9725704,8805,2,79714712
ArmadilloIterator,9351433,8806,2,79714808
Rbase,268080,8806,2,79714808
ArmadilloBase,401706,8806,2,79714808
ArmadilloIterator,10160186,8807,2,79714880
ArmadilloBase,415297,8807,2,79714880
Rbase,196037,8807,2,79714880
ArmadilloBase,233042,8808,2,79714992
Rbase,119229,8808,2,79714992
ArmadilloIterator,7328825,8808,2,79714992
Rbase,120391,8809,2,79715088
ArmadilloIterator,7277009,8809,2,79715088
ArmadilloBase,172393,8809,2,79715088
ArmadilloIterator,6632473,8810,2,79715160
ArmadilloBase,127361,8810,2,79715160
Rbase,72189,8810,2,79715160
ArmadilloBase,193184,8811,2,79715256
ArmadilloIterator,6726584,8811,2,79715256
Rbase,90756,8811,2,79715256
ArmadilloIterator,10149300,8812,2,79715328
ArmadilloBase,304439,8812,2,79715328
Rbase,168739,8812,2,79715328
Rbase,156458,8813,2,79715424
ArmadilloIterator,12574620,8813,2,79715424
ArmadilloBase,303789,8813,2,79715424
ArmadilloIterator,9560197,8814,2,79715496
Rbase,100633,8814,2,79715496
ArmadilloBase,154019,8814,2,79715496
ArmadilloIterator,9763975,8815,2,79715608
ArmadilloBase,191681,8815,2,79715608
Rbase,101579,8815,2,79715608
ArmadilloBase,268240,8816,2,79715704
Rbase,116044,8816,2,79715704
ArmadilloIterator,9822985,8816,2,79715704
ArmadilloIterator,11339625,8817,2,79715776
ArmadilloBase,390471,8817,2,79715776
Rbase,168117,8817,2,79715776
ArmadilloBase,524377,8818,2,79715872
ArmadilloIterator,10321916,8818,2,79715872
Rbase,128777,8818,2,79715872
ArmadilloBase,264040,8819,2,79715944
Rbase,109932,8819,2,79715944
ArmadilloIterator,9070728,8819,2,79715944
ArmadilloIterator,9973525,8820,2,79716040
Rbase,172499,8820,2,79716040
ArmadilloBase,357246,8820,2,79716040
ArmadilloIterator,9148106,8821,2,79716152
Rbase,149743,8821,2,79716152
ArmadilloBase,230796,8821,2,79716152
ArmadilloIterator,10064412,8822,2,79716224
Rbase,123039,8822,2,79716224
ArmadilloBase,234028,8822,2,79716224
ArmadilloIterator,9017870,8823,2,79716320
ArmadilloBase,185398,8823,2,79716320
Rbase,75983,8823,2,79716320
ArmadilloIterator,10231264,8824,2,79716392
ArmadilloBase,171769,8824,2,79716392
Rbase,85935,8824,2,79716392
ArmadilloIterator,9624775,8825,2,79716488
ArmadilloBase,175221,8825,2,79716488
Rbase,103389,8825,2,79716488
ArmadilloIterator,9153197,8826,2,79716560
ArmadilloBase,367070,8826,2,79716560
Rbase,89603,8826,2,79716560
Rbase,148943,8827,2,79716656
ArmadilloIterator,9840245,8827,2,79716656
ArmadilloBase,280362,8827,2,79716656
ArmadilloIterator,9863209,8828,2,79716768
Rbase,120238,8828,2,79716768
ArmadilloBase,207945,8828,2,79716768
ArmadilloIterator,10534490,8829,2,79716840
Rbase,230773,8829,2,79716840
ArmadilloBase,268466,8829,2,79716840
ArmadilloBase,268525,8830,2,79716936
ArmadilloIterator,9695515,8830,2,79716936
Rbase,147728,8830,2,79716936
ArmadilloBase,756263,8831,2,79717008
Rbase,391363,8831,2,79717008
ArmadilloIterator,10522112,8831,2,79717008
ArmadilloBase,564378,8832,2,79717104
Rbase,120473,8832,2,79717104
ArmadilloIterator,9424993,8832,2,79717104
ArmadilloBase,266141,8833,2,79717176
Rbase,122316,8833,2,79717176
ArmadilloIterator,10879329,8833,2,79717176
ArmadilloBase,507304,8834,2,79717272
ArmadilloIterator,8827153,8834,2,79717272
Rbase,137621,8834,2,79717272
ArmadilloBase,329119,8835,2,79717384
Rbase,110236,8835,2,79717384
ArmadilloIterator,11190037,8835,2,79717384
ArmadilloIterator,10082524,8836,2,79717456
ArmadilloBase,192218,8836,2,79717456
Rbase,108566,8836,2,79717456
Rbase,149033,8837,2,79717552
ArmadilloBase,267445,8837,2,79717552
ArmadilloIterator,10195768,8837,2,79717552
ArmadilloBase,258028,8838,2,79717624
Rbase,104496,8838,2,79717624
ArmadilloIterator,10797604,8838,2,79717624
ArmadilloBase,351675,8839,2,79717720
ArmadilloIterator,10879865,8839,2,79717720
Rbase,138876,8839,2,79717720
ArmadilloBase,258487,8840,2,79717792
ArmadilloIterator,10488706,8840,2,79717792
Rbase,126822,8840,2,79717792
ArmadilloIterator,10512827,8841,2,79717904
ArmadilloBase,504012,8841,2,79717904
Rbase,383087,8841,2,79717904
ArmadilloIterator,10926948,8842,2,79718000
Rbase,115766,8842,2,79718000
ArmadilloBase,235939,8842,2,79718000
ArmadilloBase,264951,8843,2,79718072
Rbase,115536,8843,2,79718072
ArmadilloIterator,10376906,8843,2,79718072
ArmadilloIterator,10196644,8844,2,79718168
Rbase,198286,8844,2,79718168
ArmadilloBase,310436,8844,2,79718168
Rbase,147989,8845,2,79718240
ArmadilloIterator,9586471,8845,2,79718240
ArmadilloBase,186815,8845,2,79718240
ArmadilloIterator,10138297,8846,2,79718336
ArmadilloBase,238867,8846,2,79718336
Rbase,117155,8846,2,79718336
Rbase,188022,8847,2,79718408
ArmadilloIterator,10604124,8847,2,79718408
ArmadilloBase,243269,8847,2,79718408
Rbase,191056,8848,2,79718520
ArmadilloIterator,10218783,8848,2,79718520
ArmadilloBase,301184,8848,2,79718520
ArmadilloIterator,10419644,8849,2,79718616
Rbase,120138,8849,2,79718616
ArmadilloBase,225871,8849,2,79718616
ArmadilloBase,384224,8850,2,79718688
Rbase,132856,8850,2,79718688
ArmadilloIterator,9873814,8850,2,79718688
ArmadilloIterator,10320244,8851,2,79718784
ArmadilloBase,189432,8851,2,79718784
Rbase,100764,8851,2,79718784
ArmadilloBase,445117,8852,2,79718856
Rbase,130086,8852,2,79718856
ArmadilloIterator,11338248,8852,2,79718856
ArmadilloIterator,9163839,8853,2,79718952
Rbase,108143,8853,2,79718952
ArmadilloBase,220347,8853,2,79718952
Rbase,164483,8854,2,79719024
ArmadilloBase,235799,8854,2,79719024
ArmadilloIterator,10768733,8854,2,79719024
ArmadilloIterator,10992976,8855,2,79719136
Rbase,116363,8855,2,79719136
ArmadilloBase,205426,8855,2,79719136
Rbase,142969,8856,2,79719232
ArmadilloBase,233637,8856,2,79719232
ArmadilloIterator,10627945,8856,2,79719232
ArmadilloBase,505517,8857,2,79719304
ArmadilloIterator,9813698,8857,2,79719304
Rbase,124704,8857,2,79719304
ArmadilloIterator,10319031,8858,2,79719400
Rbase,115711,8858,2,79719400
ArmadilloBase,190837,8858,2,79719400
ArmadilloBase,286401,8859,2,79719472
Rbase,113857,8859,2,79719472
ArmadilloIterator,10098169,8859,2,79719472
Rbase,139271,8860,2,79719568
ArmadilloIterator,9377533,8860,2,79719568
ArmadilloBase,418577,8860,2,79719568
ArmadilloBase,279556,8861,2,79719680
Rbase,110903,8861,2,79719680
ArmadilloIterator,9405909,8861,2,79719680
ArmadilloIterator,9559497,8862,2,79719752
Rbase,108969,8862,2,79719752
ArmadilloBase,188191,8862,2,79719752
Rbase,148036,8863,2,79719848
ArmadilloIterator,9752966,8863,2,79719848
ArmadilloBase,298334,8863,2,79719848
Rbase,499107,8864,2,79719920
ArmadilloIterator,11394109,8864,2,79719920
ArmadilloBase,207570,8864,2,79719920
ArmadilloBase,384533,8865,2,79720016
ArmadilloIterator,9650993,8865,2,79720016
Rbase,153799,8865,2,79720016
ArmadilloIterator,9316232,8866,2,79720088
Rbase,116988,8866,2,79720088
ArmadilloBase,191208,8866,2,79720088
ArmadilloIterator,9816778,8867,2,79720184
ArmadilloBase,330980,8867,2,79720184
Rbase,109211,8867,2,79720184
ArmadilloIterator,12791943,8868,2,79720296
ArmadilloBase,184731,8868,2,79720296
Rbase,104099,8868,2,79720296
ArmadilloBase,260711,8869,2,79720368
Rbase,135369,8869,2,79720368
ArmadilloIterator,10303714,8869,2,79720368
Rbase,153248,8870,2,79720464
ArmadilloIterator,10444722,8870,2,79720464
ArmadilloBase,206144,8870,2,79720464
ArmadilloIterator,7926005,8871,2,79720536
ArmadilloBase,153943,8871,2,79720536
Rbase,80110,8871,2,79720536
ArmadilloBase,328736,8872,2,79720632
ArmadilloIterator,10720161,8872,2,79720632
Rbase,251932,8872,2,79720632
ArmadilloIterator,12369635,8873,2,79720704
Rbase,121905,8873,2,79720704
ArmadilloBase,192765,8873,2,79720704
ArmadilloIterator,10844251,8874,2,79720800
ArmadilloBase,192231,8874,2,79720800
Rbase,101204,8874,2,79720800
ArmadilloBase,247549,8875,2,79720912
Rbase,103169,8875,2,79720912
ArmadilloIterator,8885407,8875,2,79720912
ArmadilloBase,283831,8876,2,79720984
ArmadilloIterator,9703950,8876,2,79720984
Rbase,234415,8876,2,79720984
ArmadilloIterator,9924453,8877,2,79721080
ArmadilloBase,497052,8877,2,79721080
Rbase,163993,8877,2,79721080
ArmadilloIterator,9915390,8878,2,79721152
ArmadilloBase,328279,8878,2,79721152
Rbase,165142,8878,2,79721152
Rbase,224764,8879,2,79721248
ArmadilloIterator,9890076,8879,2,79721248
ArmadilloBase,362274,8879,2,79721248
ArmadilloIterator,9950997,8880,2,79721320
Rbase,134938,8880,2,79721320
ArmadilloBase,192308,8880,2,79721320
ArmadilloBase,305389,8881,2,79721432
ArmadilloIterator,12967495,8881,2,79721432
Rbase,205834,8881,2,79721432
ArmadilloBase,502028,8882,2,79721528
ArmadilloIterator,9758928,8882,2,79721528
Rbase,140135,8882,2,79721528
ArmadilloBase,257302,8883,2,79721600
ArmadilloIterator,9683156,8883,2,79721600
Rbase,227066,8883,2,79721600
ArmadilloIterator,10155232,8884,2,79721696
ArmadilloBase,209841,8884,2,79721696
Rbase,112797,8884,2,79721696
ArmadilloBase,352053,8885,2,79721768
ArmadilloIterator,13470939,8885,2,79721768
Rbase,139847,8885,2,79721768
ArmadilloBase,268842,8886,2,79721864
ArmadilloIterator,10694266,8886,2,79721864
Rbase,117465,8886,2,79721864
Rbase,143265,8887,2,79721936
ArmadilloBase,233659,8887,2,79721936
ArmadilloIterator,9624185,8887,2,79721936
ArmadilloBase,301565,8888,2,79722048
ArmadilloIterator,10650551,8888,2,79722048
Rbase,118595,8888,2,79722048
ArmadilloIterator,11038149,8889,2,79722144
ArmadilloBase,188791,8889,2,79722144
Rbase,101917,8889,2,79722144
Rbase,150491,8890,2,79722216
ArmadilloBase,231925,8890,2,79722216
ArmadilloIterator,9890091,8890,2,79722216
Rbase,255008,8891,2,79722312
ArmadilloIterator,10284158,8891,2,79722312
ArmadilloBase,283624,8891,2,79722312
ArmadilloBase,270116,8892,2,79722384
Rbase,114254,8892,2,79722384
ArmadilloIterator,10435298,8892,2,79722384
ArmadilloBase,245996,8893,2,79722480
Rbase,115021,8893,2,79722480
ArmadilloIterator,9904355,8893,2,79722480
Rbase,206677,8894,2,79722552
ArmadilloIterator,10080718,8894,2,79722552
ArmadilloBase,223038,8894,2,79722552
ArmadilloBase,284342,8895,2,79722664
ArmadilloIterator,9375562,8895,2,79722664
