expr,time,trial,mat_size,memory_used
RcppParallel,4071830,129,2,51723504
RparallelRow,505608551,130,2,51723616
RcppParallel,3885487,130,2,51723616
RparallelColumn,2103662153,130,2,51723616
RcppOpenMP,2586734,130,2,51723616
RparallelRow,543128748,131,2,51723744
RcppParallel,4832531,131,2,51723744
RcppOpenMP,2962464,131,2,51723744
RparallelColumn,2123832080,131,2,51723744
RcppParallel,4362538,132,2,51723856
RparallelColumn,2032431083,132,2,51723856
RparallelRow,565938508,132,2,51723856
RcppOpenMP,1899557,132,2,51723856
RcppParallel,4687417,133,2,51723968
RparallelRow,500013705,133,2,51723968
RcppOpenMP,2247280,133,2,51723968
RparallelColumn,2039011632,133,2,51723968
RcppParallel,4129080,134,2,51724080
RparallelColumn,2079837043,134,2,51724080
RcppOpenMP,2888575,134,2,51724080
RparallelRow,561539339,134,2,51724080
RparallelColumn,2049147773,135,2,51724192
RcppParallel,4198800,135,2,51724192
RcppOpenMP,2242451,135,2,51724192
RparallelRow,569421645,135,2,51724192
RparallelColumn,2064474632,136,2,51724344
RcppOpenMP,2285002,136,2,51724344
RcppParallel,4641387,136,2,51724344
RparallelRow,554834317,136,2,51724344
RcppOpenMP,2172571,137,2,51724456
RparallelRow,565232678,137,2,51724456
RparallelColumn,2074956527,137,2,51724456
RcppParallel,4318410,137,2,51724456
RparallelRow,656612296,138,2,51724568
RparallelColumn,2101397788,138,2,51724568
RcppParallel,5492025,138,2,51724568
RcppOpenMP,3154933,138,2,51724568
RparallelRow,518365455,139,2,51724680
RcppParallel,3856025,139,2,51724680
RcppOpenMP,2793710,139,2,51724680
RparallelColumn,2072419508,139,2,51724680
RparallelColumn,2027702281,140,2,51724792
RcppParallel,4672937,140,2,51724792
RparallelRow,557918769,140,2,51724792
RcppOpenMP,2304171,140,2,51724792
RparallelColumn,2038555840,141,2,51724920
RparallelRow,477739576,141,2,51724920
RcppOpenMP,2111677,141,2,51724920
RcppParallel,4382627,141,2,51724920
RparallelRow,554749985,142,2,51725032
RcppParallel,4519509,142,2,51725032
RparallelColumn,2066018168,142,2,51725032
RcppOpenMP,3273990,142,2,51725032
RparallelColumn,2045343520,143,2,51725144
RparallelRow,554989537,143,2,51725144
RcppParallel,4260175,143,2,51725144
RcppOpenMP,3264413,143,2,51725144
RcppParallel,4342802,144,2,51725256
RparallelColumn,2131430884,144,2,51725256
RparallelRow,526980728,144,2,51725256
RcppOpenMP,2869663,144,2,51725256
RcppOpenMP,2936476,145,2,51725368
RparallelRow,553135945,145,2,51725368
RparallelColumn,2082693883,145,2,51725368
RcppParallel,5071670,145,2,51725368
RcppOpenMP,2180777,146,2,51725520
RcppParallel,4971374,146,2,51725520
RparallelRow,523601824,146,2,51725520
RparallelColumn,2065269776,146,2,51725520
RparallelRow,502484371,147,2,51725632
RcppParallel,4291498,147,2,51725632
RparallelColumn,2059218809,147,2,51725632
RcppOpenMP,2265849,147,2,51725632
RparallelColumn,2091850236,148,2,51725744
RparallelRow,542597682,148,2,51725744
RcppOpenMP,2283727,148,2,51725744
RcppParallel,4387702,148,2,51725744
RparallelRow,541665447,149,2,51725856
RcppOpenMP,2437559,149,2,51725856
RparallelColumn,2061747526,149,2,51725856
RcppParallel,4771454,149,2,51725856
RparallelColumn,2122093392,150,2,51725968
RcppOpenMP,2288508,150,2,51725968
RparallelRow,570716998,150,2,51725968
RcppParallel,3956921,150,2,51725968
RcppParallel,4632166,151,2,51726096
RcppOpenMP,2265538,151,2,51726096
RparallelRow,516012950,151,2,51726096
RparallelColumn,2065521676,151,2,51726096
RparallelRow,542791938,152,2,51726208
RcppParallel,4214888,152,2,51726208
RcppOpenMP,2532794,152,2,51726208
RparallelColumn,2071731030,152,2,51726208
RcppParallel,3017308,153,2,51726320
RparallelColumn,2062656461,153,2,51726320
RcppOpenMP,3353429,153,2,51726320
RparallelRow,572606309,153,2,51726320
RparallelRow,507531236,154,2,51726432
RparallelColumn,2044885546,154,2,51726432
RcppParallel,5090410,154,2,51726432
RcppOpenMP,3490061,154,2,51726432
RcppOpenMP,3603384,155,2,51726544
RcppParallel,5296755,155,2,51726544
RparallelColumn,2068320465,155,2,51726544
RparallelRow,555966552,155,2,51726544
RparallelRow,469736059,156,2,51726696
RcppOpenMP,2195725,156,2,51726696
RcppParallel,5136478,156,2,51726696
RparallelColumn,2123793422,156,2,51726696
RparallelColumn,2077341476,157,2,51726808
RcppParallel,4852902,157,2,51726808
RparallelRow,556553735,157,2,51726808
RcppOpenMP,3142410,157,2,51726808
RcppParallel,4770310,158,2,51726920
RcppOpenMP,3279622,158,2,51726920
RparallelRow,561003961,158,2,51726920
RparallelColumn,2054860918,158,2,51726920
RparallelColumn,2038229940,159,2,51727032
RcppOpenMP,3329143,159,2,51727032
RcppParallel,6472160,159,2,51727032
RparallelRow,556960547,159,2,51727032
RparallelColumn,2042079401,160,2,51727144
RparallelRow,553026538,160,2,51727144
RcppOpenMP,1838816,160,2,51727144
RcppParallel,3707871,160,2,51727144
RparallelRow,522121234,161,2,51727272
RparallelColumn,2074275542,161,2,51727272
RcppOpenMP,2301903,161,2,51727272
RcppParallel,4960579,161,2,51727272
RparallelRow,544596252,162,2,51727384
RcppParallel,4025350,162,2,51727384
RcppOpenMP,2114454,162,2,51727384
RparallelColumn,2061301737,162,2,51727384
RparallelColumn,2072876103,163,2,51727496
RparallelRow,533878553,163,2,51727496
RcppOpenMP,2465523,163,2,51727496
RcppParallel,4810217,163,2,51727496
RparallelRow,525852240,164,2,51727608
RcppParallel,4011908,164,2,51727608
RcppOpenMP,2931967,164,2,51727608
RparallelColumn,2075657013,164,2,51727608
RparallelRow,539983904,165,2,51727720
RcppOpenMP,2172249,165,2,51727720
RparallelColumn,2038704604,165,2,51727720
RcppParallel,4281153,165,2,51727720
RparallelColumn,2051437392,166,2,51727872
RcppParallel,4511508,166,2,51727872
RcppOpenMP,2859761,166,2,51727872
RparallelRow,556245144,166,2,51727872
RparallelColumn,2047618767,167,2,51727984
RcppParallel,4802621,167,2,51727984
RcppOpenMP,3511157,167,2,51727984
RparallelRow,566248053,167,2,51727984
RparallelRow,517637148,168,2,51728096
RcppParallel,4268544,168,2,51728096
RparallelColumn,2077327784,168,2,51728096
RcppOpenMP,3531805,168,2,51728096
RparallelRow,544335476,169,2,51728208
RcppParallel,3743273,169,2,51728208
RparallelColumn,2129196790,169,2,51728208
RcppOpenMP,2604239,169,2,51728208
RparallelRow,564282975,170,2,51728320
RcppOpenMP,2288426,170,2,51728320
RcppParallel,5863005,170,2,51728320
RparallelColumn,2077745126,170,2,51728320
RcppParallel,4377882,171,2,51728448
RparallelRow,538333292,171,2,51728448
RcppOpenMP,2458018,171,2,51728448
RparallelColumn,2040022406,171,2,51728448
RparallelColumn,2033941096,172,2,51728560
RcppOpenMP,3480404,172,2,51728560
RcppParallel,5980713,172,2,51728560
RparallelRow,476706273,172,2,51728560
RparallelColumn,2043514903,173,2,51728672
RcppOpenMP,2865671,173,2,51728672
RparallelRow,479376586,173,2,51728672
RcppParallel,4131707,173,2,51728672
RparallelColumn,2048449821,174,2,51728784
RcppParallel,4822639,174,2,51728784
RparallelRow,526807651,174,2,51728784
RcppOpenMP,2712554,174,2,51728784
RcppParallel,4881546,175,2,51728896
RparallelColumn,2127123135,175,2,51728896
RparallelRow,536613261,175,2,51728896
RcppOpenMP,2589864,175,2,51728896
RcppOpenMP,2812745,176,2,51729048
RcppParallel,5623138,176,2,51729048
RparallelColumn,2102949373,176,2,51729048
RparallelRow,540330535,176,2,51729048
RcppParallel,4912523,177,2,51729160
RparallelColumn,2038590692,177,2,51729160
RparallelRow,526819260,177,2,51729160
RcppOpenMP,2712932,177,2,51729160
RcppParallel,4364408,178,2,51729272
RparallelRow,485461762,178,2,51729272
RcppOpenMP,2240202,178,2,51729272
RparallelColumn,2101251779,178,2,51729272
RparallelColumn,2080528291,179,2,51729384
RparallelRow,552678106,179,2,51729384
RcppOpenMP,3060084,179,2,51729384
RcppParallel,4170910,179,2,51729384
RcppOpenMP,3415854,180,2,51729496
RparallelColumn,2039021969,180,2,51729496
RparallelRow,580386521,180,2,51729496
RcppParallel,4765889,180,2,51729496
RparallelColumn,2033221538,181,2,51729624
RcppOpenMP,2294864,181,2,51729624
RparallelRow,539747058,181,2,51729624
RcppParallel,4504087,181,2,51729624
RparallelColumn,2047380434,182,2,51729736
RcppOpenMP,2332060,182,2,51729736
RparallelRow,547665111,182,2,51729736
RcppParallel,4881061,182,2,51729736
RcppParallel,5990802,183,2,51729848
RcppOpenMP,2054587,183,2,51729848
RparallelColumn,2066055289,183,2,51729848
RparallelRow,545330078,183,2,51729848
RparallelRow,541555937,184,2,51729960
RparallelColumn,2055196291,184,2,51729960
RcppParallel,5795363,184,2,51729960
RcppOpenMP,3438681,184,2,51729960
RparallelColumn,2024455355,185,2,51730072
RcppParallel,5447603,185,2,51730072
RparallelRow,530314154,185,2,51730072
RcppOpenMP,2111890,185,2,51730072
RparallelRow,527885762,186,2,51730224
RparallelColumn,2090017755,186,2,51730224
RcppParallel,4875968,186,2,51730224
RcppOpenMP,3021211,186,2,51730224
RparallelColumn,2049551346,187,2,51730336
RparallelRow,546279965,187,2,51730336
RcppParallel,3747020,187,2,51730336
RcppOpenMP,2532200,187,2,51730336
RparallelRow,539981933,188,2,51730448
RparallelColumn,2111041258,188,2,51730448
RcppOpenMP,3574911,188,2,51730448
RcppParallel,4793453,188,2,51730448
RparallelColumn,2043207506,189,2,51730560
RcppOpenMP,3633827,189,2,51730560
RparallelRow,558058453,189,2,51730560
RcppParallel,4431082,189,2,51730560
RparallelColumn,2041988478,190,2,51730672
RcppOpenMP,2782763,190,2,51730672
RcppParallel,5205509,190,2,51730672
RparallelRow,558206171,190,2,51730672
RcppOpenMP,2268304,191,2,51730800
RparallelColumn,2048719692,191,2,51730800
RparallelRow,550070685,191,2,51730800
RcppParallel,3289346,191,2,51730800
RcppParallel,5394344,192,2,51730912
RparallelColumn,2038967012,192,2,51730912
RparallelRow,553703861,192,2,51730912
RcppOpenMP,1918243,192,2,51730912
RcppOpenMP,2210974,193,2,51731024
RparallelColumn,2040435656,193,2,51731024
RparallelRow,579199834,193,2,51731024
RcppParallel,5127692,193,2,51731024
RcppOpenMP,2198408,194,2,51731136
RcppParallel,4829152,194,2,51731136
RparallelColumn,2130160201,194,2,51731136
RparallelRow,489697688,194,2,51731136
RparallelColumn,2063439394,195,2,51731248
RcppParallel,4612392,195,2,51731248
RparallelRow,504566016,195,2,51731248
RcppOpenMP,2124265,195,2,51731248
RparallelColumn,2037561713,196,2,51731400
RcppParallel,5007035,196,2,51731400
RcppOpenMP,3379783,196,2,51731400
RparallelRow,556986849,196,2,51731400
RcppOpenMP,3074468,197,2,51731512
RparallelRow,502728087,197,2,51731512
RparallelColumn,2099619945,197,2,51731512
RcppParallel,5107734,197,2,51731512
RcppParallel,4725968,198,2,51731624
RparallelRow,543591362,198,2,51731624
RcppOpenMP,2323265,198,2,51731624
RparallelColumn,2074566363,198,2,51731624
RparallelColumn,2031880484,199,2,51731736
RcppOpenMP,3370229,199,2,51731736
RcppParallel,5206947,199,2,51731736
RparallelRow,551568783,199,2,51731736
RcppParallel,4316900,200,2,51731848
RparallelRow,562184024,200,2,51731848
RcppOpenMP,3027926,200,2,51731848
RparallelColumn,2049443030,200,2,51731848
RparallelColumn,2081290873,201,2,51731976
RparallelRow,549146035,201,2,51731976
RcppParallel,5481674,201,2,51731976
RcppOpenMP,2283592,201,2,51731976
RcppOpenMP,3017248,202,2,51732088
RparallelRow,528166279,202,2,51732088
RcppParallel,4753829,202,2,51732088
RparallelColumn,2072024268,202,2,51732088
RparallelRow,525501425,203,2,51732200
RparallelColumn,2074668608,203,2,51732200
RcppOpenMP,2104755,203,2,51732200
RcppParallel,5142394,203,2,51732200
RparallelColumn,2032378775,204,2,51732312
RparallelRow,559915909,204,2,51732312
RcppOpenMP,2115055,204,2,51732312
RcppParallel,4346745,204,2,51732312
RcppParallel,4953437,205,2,51732424
RparallelRow,522924591,205,2,51732424
RcppOpenMP,2285131,205,2,51732424
RparallelColumn,2067718529,205,2,51732424
RcppOpenMP,2279139,206,2,51732576
RcppParallel,5370852,206,2,51732576
RparallelRow,477489546,206,2,51732576
RparallelColumn,2040157352,206,2,51732576
RparallelColumn,2068452137,207,2,51732688
RcppOpenMP,3481204,207,2,51732688
RcppParallel,7283640,207,2,51732688
RparallelRow,530489027,207,2,51732688
RparallelColumn,2073401254,208,2,51732800
RcppOpenMP,2064675,208,2,51732800
RparallelRow,544241642,208,2,51732800
RcppParallel,4398457,208,2,51732800
RcppOpenMP,3430493,209,2,51732912
RparallelRow,552116046,209,2,51732912
RcppParallel,3984817,209,2,51732912
RparallelColumn,2041142216,209,2,51732912
RcppOpenMP,3061499,210,2,51733024
RparallelRow,539998580,210,2,51733024
RparallelColumn,2035159551,210,2,51733024
RcppParallel,4995268,210,2,51733024
RcppOpenMP,2354824,211,2,51733152
RparallelRow,543853079,211,2,51733152
RparallelColumn,2042623894,211,2,51733152
RcppParallel,4300255,211,2,51733152
RparallelRow,484155110,212,2,51733264
RcppOpenMP,2401084,212,2,51733264
RcppParallel,4701307,212,2,51733264
RparallelColumn,2067768176,212,2,51733264
RparallelColumn,2131300412,213,2,51733376
RcppParallel,4618210,213,2,51733376
RcppOpenMP,2910194,213,2,51733376
RparallelRow,555892413,213,2,51733376
RparallelRow,535044356,214,2,51733488
RcppOpenMP,3120104,214,2,51733488
RparallelColumn,2084786463,214,2,51733488
RcppParallel,4733016,214,2,51733488
RcppOpenMP,3636608,215,2,51733600
RcppParallel,6151861,215,2,51733600
RparallelColumn,2047990260,215,2,51733600
RparallelRow,538011133,215,2,51733600
RparallelRow,525262509,216,2,51733752
RparallelColumn,2066882298,216,2,51733752
RcppParallel,5778956,216,2,51733752
RcppOpenMP,3481948,216,2,51733752
RcppParallel,5209112,217,2,51733864
RcppOpenMP,3573311,217,2,51733864
RparallelRow,476311937,217,2,51733864
RparallelColumn,2060090496,217,2,51733864
RparallelRow,509451032,218,2,51733976
RparallelColumn,2057257703,218,2,51733976
RcppParallel,3909326,218,2,51733976
RcppOpenMP,1838065,218,2,51733976
RparallelRow,525706174,219,2,51734088
RcppOpenMP,3304755,219,2,51734088
RcppParallel,4794787,219,2,51734088
RparallelColumn,2133046535,219,2,51734088
RparallelRow,533369217,220,2,51734200
RcppOpenMP,2016237,220,2,51734200
RcppParallel,4624353,220,2,51734200
RparallelColumn,2050454225,220,2,51734200
RparallelColumn,2020979379,221,2,51734328
RparallelRow,526943939,221,2,51734328
RcppParallel,5573082,221,2,51734328
RcppOpenMP,2911178,221,2,51734328
RparallelColumn,2023187328,222,2,51734440
RcppParallel,5054775,222,2,51734440
RcppOpenMP,3232807,222,2,51734440
RparallelRow,515698127,222,2,51734440
RcppOpenMP,3579291,223,2,51734552
RparallelRow,515594977,223,2,51734552
RparallelColumn,2046860368,223,2,51734552
RcppParallel,5514384,223,2,51734552
RparallelRow,492435021,224,2,51734664
RcppOpenMP,2675125,224,2,51734664
RcppParallel,5121320,224,2,51734664
RparallelColumn,2058424954,224,2,51734664
RparallelColumn,2044005175,225,2,51734776
RcppParallel,3943434,225,2,51734776
RparallelRow,532192298,225,2,51734776
RcppOpenMP,2385599,225,2,51734776
RparallelColumn,2187488594,226,2,51734928
RparallelRow,515163210,226,2,51734928
RcppOpenMP,2337111,226,2,51734928
RcppParallel,4482965,226,2,51734928
RparallelRow,519012333,227,2,51735040
RparallelColumn,2071441380,227,2,51735040
RcppOpenMP,2817596,227,2,51735040
RcppParallel,5729985,227,2,51735040
RcppOpenMP,2467037,228,2,51735152
RcppParallel,5070044,228,2,51735152
RparallelRow,472858027,228,2,51735152
RparallelColumn,2034205608,228,2,51735152
RcppOpenMP,3563006,229,2,51735264
RcppParallel,5744261,229,2,51735264
RparallelRow,522491932,229,2,51735264
RparallelColumn,2053139135,229,2,51735264
RcppOpenMP,3608855,230,2,51735376
RparallelColumn,2041298643,230,2,51735376
RcppParallel,5243688,230,2,51735376
RparallelRow,558697063,230,2,51735376
RparallelColumn,2072503027,231,2,51735504
RcppParallel,4919720,231,2,51735504
RparallelRow,543542925,231,2,51735504
RcppOpenMP,2937608,231,2,51735504
RparallelRow,542913808,232,2,51735616
RcppParallel,4034448,232,2,51735616
RparallelColumn,2080175587,232,2,51735616
RcppOpenMP,3316081,232,2,51735616
RcppOpenMP,3034006,233,2,51735728
RparallelRow,486405908,233,2,51735728
RparallelColumn,2041781252,233,2,51735728
RcppParallel,4610532,233,2,51735728
RparallelColumn,2044628271,234,2,51735840
RcppOpenMP,2820014,234,2,51735840
RparallelRow,540508272,234,2,51735840
RcppParallel,4181873,234,2,51735840
RparallelColumn,2040151989,235,2,51735952
RcppParallel,4502000,235,2,51735952
RparallelRow,548662698,235,2,51735952
RcppOpenMP,1771686,235,2,51735952
RparallelColumn,2022905695,236,2,51736104
RcppOpenMP,3562181,236,2,51736104
RcppParallel,4791486,236,2,51736104
RparallelRow,522890230,236,2,51736104
RcppOpenMP,2808219,237,2,51736216
RcppParallel,4525158,237,2,51736216
RparallelRow,535244361,237,2,51736216
RparallelColumn,2061414013,237,2,51736216
RparallelRow,536403955,238,2,51736328
RcppOpenMP,3581942,238,2,51736328
RparallelColumn,2113089851,238,2,51736328
RcppParallel,4666864,238,2,51736328
RparallelColumn,2034118550,239,2,51736440
RcppOpenMP,2875669,239,2,51736440
RparallelRow,543819455,239,2,51736440
RcppParallel,3649803,239,2,51736440
RparallelRow,536993485,240,2,51736552
RcppParallel,4470603,240,2,51736552
RparallelColumn,2072323247,240,2,51736552
RcppOpenMP,2318986,240,2,51736552
RcppParallel,4173718,241,2,51736680
RparallelRow,541502859,241,2,51736680
RparallelColumn,2064709224,241,2,51736680
RcppOpenMP,2271361,241,2,51736680
RparallelColumn,2080387934,242,2,51736792
RparallelRow,530919667,242,2,51736792
RcppOpenMP,2135927,242,2,51736792
RcppParallel,4537693,242,2,51736792
RcppParallel,4343332,243,2,51736904
RcppOpenMP,2018998,243,2,51736904
RparallelRow,540776704,243,2,51736904
RparallelColumn,2136198111,243,2,51736904
RcppOpenMP,2081125,244,2,51737016
RparallelRow,528771192,244,2,51737016
RcppParallel,4395127,244,2,51737016
RparallelColumn,2073708647,244,2,51737016
RparallelColumn,2061943573,245,2,51737128
RcppOpenMP,3630653,245,2,51737128
RcppParallel,5194441,245,2,51737128
RparallelRow,544052496,245,2,51737128
RcppParallel,4205199,246,2,51737280
RparallelColumn,2036020446,246,2,51737280
RcppOpenMP,3178220,246,2,51737280
RparallelRow,486300034,246,2,51737280
RcppOpenMP,3625374,247,2,51737392
RparallelColumn,2028473772,247,2,51737392
RcppParallel,4640096,247,2,51737392
RparallelRow,527486833,247,2,51737392
RcppOpenMP,2507157,248,2,51737504
RparallelRow,537375681,248,2,51737504
RparallelColumn,2046966618,248,2,51737504
RcppParallel,4639094,248,2,51737504
RcppParallel,4471231,249,2,51737616
RparallelColumn,2065426493,249,2,51737616
RparallelRow,541196718,249,2,51737616
RcppOpenMP,1768756,249,2,51737616
RcppParallel,4553646,250,2,51737728
RcppOpenMP,3362053,250,2,51737728
RparallelRow,532721645,250,2,51737728
RparallelColumn,2021676169,250,2,51737728
RcppOpenMP,1888702,251,2,51737856
RparallelRow,525228044,251,2,51737856
RcppParallel,4019778,251,2,51737856
RparallelColumn,2124402444,251,2,51737856
RcppOpenMP,2794771,252,2,51737968
RparallelRow,563274622,252,2,51737968
RparallelColumn,2068949806,252,2,51737968
RcppParallel,4910912,252,2,51737968
RcppOpenMP,3249391,253,2,51738080
RparallelRow,499407745,253,2,51738080
RcppParallel,4621515,253,2,51738080
RparallelColumn,2055991095,253,2,51738080
RparallelColumn,2033000005,254,2,51738192
RcppOpenMP,2238691,254,2,51738192
RcppParallel,4445112,254,2,51738192
RparallelRow,539997146,254,2,51738192
RparallelRow,500767527,255,2,51738304
RcppOpenMP,2284926,255,2,51738304
RparallelColumn,2059666100,255,2,51738304
RcppParallel,5077896,255,2,51738304
RcppParallel,5343636,256,2,51738456
RparallelColumn,2067669124,256,2,51738456
RparallelRow,527925227,256,2,51738456
RcppOpenMP,2168819,256,2,51738456
RparallelRow,529351623,257,2,51738568
RcppOpenMP,2182114,257,2,51738568
RcppParallel,4865272,257,2,51738568
RparallelColumn,2090940663,257,2,51738568
RcppParallel,4577928,258,2,51738680
RparallelRow,486955923,258,2,51738680
RparallelColumn,2069065067,258,2,51738680
RcppOpenMP,2698966,258,2,51738680
RparallelRow,479245383,259,2,51738792
RcppParallel,3962307,259,2,51738792
RparallelColumn,2042224732,259,2,51738792
RcppOpenMP,3074817,259,2,51738792
RcppOpenMP,3508831,260,2,51738904
RcppParallel,5338178,260,2,51738904
RparallelColumn,2073988529,260,2,51738904
RparallelRow,535266864,260,2,51738904
RparallelRow,564592871,261,2,51739032
RcppOpenMP,1909698,261,2,51739032
RcppParallel,4638670,261,2,51739032
RparallelColumn,2043147477,261,2,51739032
RparallelColumn,2055782470,262,2,51739144
RcppParallel,5098986,262,2,51739144
RcppOpenMP,3461633,262,2,51739144
RparallelRow,504461685,262,2,51739144
RcppParallel,4266058,263,2,51739256
RparallelRow,560694254,263,2,51739256
RcppOpenMP,2922505,263,2,51739256
RparallelColumn,2077236513,263,2,51739256
RcppOpenMP,3284814,264,2,51739368
RparallelColumn,2086962696,264,2,51739368
RcppParallel,4724368,264,2,51739368
RparallelRow,569009283,264,2,51739368
RparallelColumn,2038046005,265,2,51739480
RcppOpenMP,3271601,265,2,51739480
RparallelRow,569289003,265,2,51739480
RcppParallel,4427284,265,2,51739480
RcppParallel,5489676,266,2,51739632
RcppOpenMP,2235023,266,2,51739632
RparallelColumn,2070972284,266,2,51739632
RparallelRow,531035527,266,2,51739632
RparallelRow,551428455,267,2,51739744
RcppParallel,5399510,267,2,51739744
RparallelColumn,2051986628,267,2,51739744
RcppOpenMP,2329257,267,2,51739744
RparallelRow,541132617,268,2,51739856
RparallelColumn,2025914233,268,2,51739856
RcppParallel,4279631,268,2,51739856
RcppOpenMP,2201260,268,2,51739856
RcppParallel,5005107,269,2,51739968
RcppOpenMP,2178320,269,2,51739968
RparallelColumn,2026317552,269,2,51739968
RparallelRow,567352542,269,2,51739968
RcppOpenMP,2341116,270,2,51740080
RparallelRow,540815240,270,2,51740080
RcppParallel,4357230,270,2,51740080
RparallelColumn,2107550732,270,2,51740080
RparallelRow,542433147,271,2,51740208
RcppOpenMP,1946913,271,2,51740208
RcppParallel,4747431,271,2,51740208
RparallelColumn,2066279396,271,2,51740208
RcppParallel,3823501,272,2,51740320
RparallelColumn,2028559398,272,2,51740320
RcppOpenMP,2290994,272,2,51740320
RparallelRow,552446288,272,2,51740320
RcppOpenMP,2212340,273,2,51740432
RparallelColumn,2063896626,273,2,51740432
RcppParallel,3415089,273,2,51740432
RparallelRow,560356723,273,2,51740432
RcppOpenMP,3220439,274,2,51740544
RparallelRow,510545921,274,2,51740544
RcppParallel,3560277,274,2,51740544
RparallelColumn,2062150162,274,2,51740544
RparallelColumn,2045047923,275,2,51740656
RcppOpenMP,2150184,275,2,51740656
RparallelRow,547852941,275,2,51740656
RcppParallel,4505342,275,2,51740656
RparallelColumn,2097444900,276,2,51740808
RcppParallel,4743959,276,2,51740808
RparallelRow,505351557,276,2,51740808
RcppOpenMP,2371701,276,2,51740808
RcppOpenMP,2283411,277,2,51740920
RparallelColumn,2035425677,277,2,51740920
RcppParallel,5104510,277,2,51740920
RparallelRow,538588030,277,2,51740920
RcppParallel,4762667,278,2,51741032
RcppOpenMP,2206134,278,2,51741032
RparallelColumn,2080450056,278,2,51741032
RparallelRow,548255785,278,2,51741032
RcppOpenMP,2667516,279,2,51741144
RparallelRow,523646561,279,2,51741144
RcppParallel,3966200,279,2,51741144
RparallelColumn,2066556579,279,2,51741144
RparallelRow,541297075,280,2,51741256
RcppParallel,3793664,280,2,51741256
RparallelColumn,2049256487,280,2,51741256
RcppOpenMP,2279833,280,2,51741256
RcppOpenMP,2134615,281,2,51741384
RcppParallel,4894019,281,2,51741384
RparallelColumn,2038458820,281,2,51741384
RparallelRow,522109027,281,2,51741384
RparallelRow,527672042,282,2,51741496
RcppOpenMP,2838503,282,2,51741496
RcppParallel,4362715,282,2,51741496
RparallelColumn,2126355592,282,2,51741496
RcppParallel,4989626,283,2,51741608
RcppOpenMP,3228545,283,2,51741608
RparallelRow,491178220,283,2,51741608
RparallelColumn,2049537124,283,2,51741608
RcppParallel,5462080,284,2,51741720
RcppOpenMP,3442793,284,2,51741720
RparallelColumn,2041563157,284,2,51741720
RparallelRow,563212420,284,2,51741720
RcppParallel,3819193,285,2,51741832
RparallelColumn,2028090032,285,2,51741832
RparallelRow,540806055,285,2,51741832
RcppOpenMP,2341878,285,2,51741832
RparallelColumn,2039698458,286,2,51741984
RcppParallel,4422292,286,2,51741984
RcppOpenMP,2924536,286,2,51741984
RparallelRow,512268529,286,2,51741984
RcppParallel,4880648,287,2,51742096
RparallelRow,489674449,287,2,51742096
RparallelColumn,2093771790,287,2,51742096
RcppOpenMP,2568858,287,2,51742096
RparallelColumn,2049812285,288,2,51742208
RparallelRow,540242361,288,2,51742208
RcppParallel,5754403,288,2,51742208
RcppOpenMP,2326068,288,2,51742208
RcppOpenMP,2339134,289,2,51742320
RparallelColumn,2071388919,289,2,51742320
RcppParallel,4424452,289,2,51742320
RparallelRow,539059412,289,2,51742320
RparallelRow,522938862,290,2,51742432
RcppOpenMP,2575763,290,2,51742432
RparallelColumn,2119951257,290,2,51742432
RcppParallel,5153977,290,2,51742432
RcppParallel,5221256,291,2,51742560
RparallelRow,572853368,291,2,51742560
RparallelColumn,2067051284,291,2,51742560
RcppOpenMP,3271184,291,2,51742560
RcppParallel,5500318,292,2,51742672
RparallelColumn,2069005401,292,2,51742672
RcppOpenMP,3464254,292,2,51742672
RparallelRow,554501258,292,2,51742672
RparallelColumn,2030086708,293,2,51742784
RparallelRow,545613341,293,2,51742784
RcppOpenMP,3247260,293,2,51742784
RcppParallel,5805843,293,2,51742784
RcppParallel,6066411,294,2,51742896
RparallelColumn,2037951405,294,2,51742896
RparallelRow,583143247,294,2,51742896
RcppOpenMP,2070027,294,2,51742896
RparallelColumn,2112115420,295,2,51743008
RcppParallel,5524162,295,2,51743008
RcppOpenMP,2233974,295,2,51743008
RparallelRow,465135241,295,2,51743008
RcppOpenMP,2338354,296,2,51743160
RparallelRow,535480099,296,2,51743160
RparallelColumn,2039507263,296,2,51743160
RcppParallel,5075762,296,2,51743160
RcppOpenMP,2352214,297,2,51743272
RparallelColumn,2037135185,297,2,51743272
RcppParallel,5256743,297,2,51743272
RparallelRow,537575256,297,2,51743272
RcppOpenMP,2269297,298,2,51743384
RparallelRow,478315673,298,2,51743384
RparallelColumn,2048099638,298,2,51743384
RcppParallel,5100139,298,2,51743384
RcppOpenMP,3043458,299,2,51743496
RparallelColumn,2077400270,299,2,51743496
RparallelRow,540518905,299,2,51743496
RcppParallel,3238789,299,2,51743496
RparallelRow,528752816,300,2,51743608
RparallelColumn,2082227439,300,2,51743608
RcppParallel,4485521,300,2,51743608
RcppOpenMP,2834592,300,2,51743608
RcppParallel,4396293,301,2,51743736
RparallelRow,565468160,301,2,51743736
RparallelColumn,2117487497,301,2,51743736
RcppOpenMP,3080037,301,2,51743736
RcppOpenMP,2897171,302,2,51743848
RcppParallel,4715790,302,2,51743848
RparallelRow,561659361,302,2,51743848
RparallelColumn,2086327084,302,2,51743848
RcppParallel,5504574,303,2,51743960
RcppOpenMP,2954061,303,2,51743960
RparallelColumn,2049850406,303,2,51743960
RparallelRow,539691145,303,2,51743960
RcppParallel,5484239,304,2,51744072
RparallelColumn,2046594247,304,2,51744072
