"expr","time","trial","mat_size","memory_used"
"ArmadilloIterator",6511650,3588,2,133408840
"ArmadilloBase",121797,3588,2,133408840
"Rbase",71647,3588,2,133408840
"ArmadilloBase",44138631,3588,3,133408840
"ArmadilloIterator",4213269557,3588,3,133408840
"Rbase",50486964,3588,3,133408840
"ArmadilloBase",74452,3589,1,133408840
"ArmadilloIterator",72591,3589,1,133408840
"Rbase",4776,3589,1,133408840
"ArmadilloIterator",6736527,3589,2,133408840
"Rbase",89246,3589,2,133408840
"ArmadilloBase",127823,3589,2,133408840
"Rbase",43978068,3589,3,133408840
"ArmadilloBase",46920568,3589,3,133408840
"ArmadilloIterator",4311575301,3589,3,133408840
"ArmadilloBase",71955,3590,1,133408840
"ArmadilloIterator",71264,3590,1,133408840
"Rbase",4843,3590,1,133408840
"ArmadilloBase",186016,3590,2,133408840
"ArmadilloIterator",6842081,3590,2,133408840
"Rbase",90479,3590,2,133408840
"ArmadilloBase",50737109,3590,3,133408840
"Rbase",44861779,3590,3,133408840
"ArmadilloIterator",4243650613,3590,3,133408840
"ArmadilloIterator",137139,3591,1,133408840
"Rbase",10257,3591,1,133408840
"ArmadilloBase",26610,3591,1,133408840
"ArmadilloBase",181036,3591,2,133408840
"ArmadilloIterator",6564017,3591,2,133408840
"Rbase",77852,3591,2,133408840
"ArmadilloBase",50205749,3591,3,133408840
"Rbase",41049896,3591,3,133408840
"ArmadilloIterator",4252153960,3591,3,133408840
"ArmadilloIterator",119006,3592,1,133408840
"ArmadilloBase",28323,3592,1,133408840
"Rbase",3675,3592,1,133408840
"Rbase",120203,3592,2,133408840
"ArmadilloIterator",6836867,3592,2,133408840
"ArmadilloBase",115791,3592,2,133408840
"ArmadilloBase",49802365,3592,3,133408840
"ArmadilloIterator",4130367308,3592,3,133408840
"Rbase",46534331,3592,3,133408840
"Rbase",15551,3593,1,133408840
"ArmadilloIterator",103046,3593,1,133408840
"ArmadilloBase",25938,3593,1,133408840
"ArmadilloBase",432294,3593,2,133408840
"ArmadilloIterator",7471594,3593,2,133408840
"Rbase",145826,3593,2,133408840
"ArmadilloIterator",4232207074,3593,3,133408840
"ArmadilloBase",50750394,3593,3,133408840
"Rbase",47145162,3593,3,133408840
"ArmadilloIterator",109767,3594,1,133408840
"Rbase",7508,3594,1,133408840
"ArmadilloBase",23949,3594,1,133408840
"ArmadilloBase",191308,3594,2,133408840
"ArmadilloIterator",6545170,3594,2,133408840
"Rbase",82738,3594,2,133408840
"ArmadilloIterator",4165143250,3594,3,133408840
"Rbase",52244576,3594,3,133408840
"ArmadilloBase",47459573,3594,3,133408840
"Rbase",16316,3595,1,133408840
"ArmadilloIterator",104114,3595,1,133408840
"ArmadilloBase",25040,3595,1,133408840
"Rbase",141743,3595,2,133408840
"ArmadilloBase",159641,3595,2,133408840
"ArmadilloIterator",8970345,3595,2,133408840
"ArmadilloBase",48397470,3595,3,133408840
"Rbase",41040249,3595,3,133408840
"ArmadilloIterator",4255939259,3595,3,133408840
"ArmadilloIterator",128779,3596,1,133408840
"Rbase",9352,3596,1,133408840
"ArmadilloBase",30136,3596,1,133408840
"Rbase",106153,3596,2,133408840
"ArmadilloBase",157898,3596,2,133408840
"ArmadilloIterator",6868095,3596,2,133408840
"ArmadilloIterator",4236109447,3596,3,133408840
"ArmadilloBase",49401992,3596,3,133408840
"Rbase",50179104,3596,3,133408840
"ArmadilloBase",158140,3597,1,133408840
"Rbase",9308,3597,1,133408840
"ArmadilloIterator",79636,3597,1,133408840
"Rbase",108194,3597,2,133408840
"ArmadilloBase",151909,3597,2,133408840
"ArmadilloIterator",6416794,3597,2,133408840
"ArmadilloBase",44916539,3597,3,133408840
"ArmadilloIterator",4297502279,3597,3,133408840
"Rbase",44483225,3597,3,133408840
"ArmadilloIterator",196376,3598,1,133408840
"Rbase",11765,3598,1,133408840
"ArmadilloBase",35487,3598,1,133408840
"ArmadilloBase",194606,3598,2,133408840
"Rbase",87472,3598,2,133408840
"ArmadilloIterator",6645898,3598,2,133408840
"Rbase",43531630,3598,3,133408840
"ArmadilloIterator",4181639759,3598,3,133408840
"ArmadilloBase",48144854,3598,3,133408840
"ArmadilloIterator",117420,3599,1,133408840
"ArmadilloBase",39470,3599,1,133408840
"Rbase",4356,3599,1,133408840
"ArmadilloBase",190633,3599,2,133408840
"ArmadilloIterator",6681649,3599,2,133408840
"Rbase",98120,3599,2,133408840
"ArmadilloBase",45873788,3599,3,133408840
"Rbase",48237356,3599,3,133408840
"ArmadilloIterator",4270284904,3599,3,133408840
"ArmadilloBase",62493,3600,1,133408840
"ArmadilloIterator",59670,3600,1,133408840
"Rbase",3697,3600,1,133408840
"ArmadilloIterator",6781930,3600,2,133408840
"ArmadilloBase",149613,3600,2,133408840
"Rbase",72974,3600,2,133408840
"ArmadilloBase",46161089,3600,3,133408840
"ArmadilloIterator",4169300212,3600,3,133408840
"Rbase",46351643,3600,3,133408840
"Rbase",12707,3601,1,133408840
"ArmadilloIterator",94306,3601,1,133408840
"ArmadilloBase",23231,3601,1,133408840
"ArmadilloBase",205989,3601,2,133408840
"Rbase",94140,3601,2,133408840
"ArmadilloIterator",9139149,3601,2,133408840
"ArmadilloIterator",4236278588,3601,3,133408840
"Rbase",57097660,3601,3,133408840
"ArmadilloBase",48644678,3601,3,133408840
"Rbase",35174,3602,1,133408840
"ArmadilloBase",124351,3602,1,133408840
"ArmadilloIterator",65012,3602,1,133408840
"ArmadilloBase",195740,3602,2,133408840
"ArmadilloIterator",8968683,3602,2,133408840
"Rbase",114512,3602,2,133408840
"ArmadilloIterator",4247123589,3602,3,133408840
"Rbase",53951576,3602,3,133408840
"ArmadilloBase",48366849,3602,3,133408840
"Rbase",13887,3603,1,133408840
"ArmadilloBase",64396,3603,1,133408840
"ArmadilloIterator",66155,3603,1,133408840
"ArmadilloIterator",7712056,3603,2,133408840
"ArmadilloBase",305692,3603,2,133408840
"Rbase",107445,3603,2,133408840
"ArmadilloIterator",4187802095,3603,3,133408840
"ArmadilloBase",49928337,3603,3,133408840
"Rbase",45855863,3603,3,133408840
"ArmadilloBase",71617,3604,1,133408840
"Rbase",5180,3604,1,133408840
"ArmadilloIterator",68382,3604,1,133408840
"Rbase",114759,3604,2,133408840
"ArmadilloIterator",6682645,3604,2,133408840
"ArmadilloBase",116906,3604,2,133408840
"ArmadilloIterator",4233513758,3604,3,133408840
"ArmadilloBase",53028798,3604,3,133408840
"Rbase",45452176,3604,3,133408840
"ArmadilloIterator",105945,3605,1,133408840
"ArmadilloBase",39377,3605,1,133408840
"Rbase",4325,3605,1,133408840
"ArmadilloBase",196703,3605,2,133408840
"ArmadilloIterator",6887712,3605,2,133408840
"Rbase",94025,3605,2,133408840
"ArmadilloIterator",4209526957,3605,3,133408840
"ArmadilloBase",47483903,3605,3,133408840
"Rbase",47020539,3605,3,133408840
"ArmadilloIterator",115775,3606,1,133408840
"ArmadilloBase",27154,3606,1,133408840
"Rbase",3830,3606,1,133408840
"ArmadilloBase",214719,3606,2,133408840
"ArmadilloIterator",6610697,3606,2,133408840
"Rbase",113983,3606,2,133408840
"Rbase",46193596,3606,3,133408840
"ArmadilloIterator",4290413595,3606,3,133408840
"ArmadilloBase",46683683,3606,3,133408840
"ArmadilloIterator",125199,3607,1,133408840
"Rbase",7868,3607,1,133408840
"ArmadilloBase",35628,3607,1,133408840
"ArmadilloBase",171802,3607,2,133408840
"ArmadilloIterator",6425891,3607,2,133408840
"Rbase",73374,3607,2,133408840
"ArmadilloBase",46315613,3607,3,133408840
"Rbase",48496647,3607,3,133408840
"ArmadilloIterator",4199634294,3607,3,133408840
"Rbase",12553,3608,1,133408840
"ArmadilloBase",73330,3608,1,133408840
"ArmadilloIterator",60251,3608,1,133408840
"ArmadilloBase",383940,3608,2,133408840
"ArmadilloIterator",6734760,3608,2,133408840
"Rbase",92210,3608,2,133408840
"ArmadilloIterator",4275354431,3608,3,133408840
"Rbase",48326819,3608,3,133408840
"ArmadilloBase",47995698,3608,3,133408840
"Rbase",21446,3609,1,133408840
"ArmadilloIterator",120197,3609,1,133408840
"ArmadilloBase",24763,3609,1,133408840
"Rbase",104121,3609,2,133408840
"ArmadilloIterator",6770205,3609,2,133408840
"ArmadilloBase",151032,3609,2,133408840
"ArmadilloBase",44643301,3609,3,133408840
"ArmadilloIterator",4321530699,3609,3,133408840
"Rbase",44718717,3609,3,133408840
"Rbase",15776,3610,1,133408840
"ArmadilloIterator",97302,3610,1,133408840
"ArmadilloBase",24008,3610,1,133408840
"ArmadilloBase",219297,3610,2,133408840
"ArmadilloIterator",6845307,3610,2,133408840
"Rbase",98939,3610,2,133408840
"ArmadilloBase",45615786,3610,3,133408840
"Rbase",45864965,3610,3,133408840
"ArmadilloIterator",4255868225,3610,3,133408840
"ArmadilloBase",86483,3611,1,133408840
"Rbase",4654,3611,1,133408840
"ArmadilloIterator",61490,3611,1,133408840
"ArmadilloBase",173106,3611,2,133408840
"Rbase",84531,3611,2,133408840
"ArmadilloIterator",6422069,3611,2,133408840
"Rbase",43090254,3611,3,133408840
"ArmadilloIterator",4301176954,3611,3,133408840
"ArmadilloBase",52397455,3611,3,133408840
"ArmadilloBase",112252,3612,1,133408840
"ArmadilloIterator",66371,3612,1,133408840
"Rbase",4421,3612,1,133408840
"Rbase",115144,3612,2,133408840
"ArmadilloIterator",6838161,3612,2,133408840
"ArmadilloBase",118503,3612,2,133408840
"ArmadilloBase",45934347,3612,3,133408840
"Rbase",40315991,3612,3,133408840
"ArmadilloIterator",4189029498,3612,3,133408840
"Rbase",41122,3613,1,133408840
"ArmadilloIterator",232267,3613,1,133408840
"ArmadilloBase",33416,3613,1,133408840
"ArmadilloIterator",6550900,3613,2,133408840
"Rbase",91647,3613,2,133408840
"ArmadilloBase",117287,3613,2,133408840
"ArmadilloIterator",4177613625,3613,3,133408840
"Rbase",51370344,3613,3,133408840
"ArmadilloBase",48300080,3613,3,133408840
"ArmadilloIterator",118802,3614,1,133408840
"Rbase",9768,3614,1,133408840
"ArmadilloBase",36893,3614,1,133408840
"ArmadilloIterator",6497934,3614,2,133408840
"ArmadilloBase",124348,3614,2,133408840
"Rbase",71719,3614,2,133408840
"Rbase",43919859,3614,3,133408840
"ArmadilloBase",41361294,3614,3,133408840
"ArmadilloIterator",4279152470,3614,3,133408840
"Rbase",14968,3615,1,133408840
"ArmadilloBase",61644,3615,1,133408840
"ArmadilloIterator",61362,3615,1,133408840
"Rbase",113125,3615,2,133408840
"ArmadilloBase",200498,3615,2,133408840
"ArmadilloIterator",7339232,3615,2,133408840
"ArmadilloIterator",4132273231,3615,3,133408840
"Rbase",47770033,3615,3,133408840
"ArmadilloBase",48300953,3615,3,133408840
"ArmadilloIterator",106128,3616,1,133408840
"Rbase",8919,3616,1,133408840
"ArmadilloBase",31861,3616,1,133408840
"ArmadilloBase",189130,3616,2,133408840
"Rbase",87167,3616,2,133408840
"ArmadilloIterator",6468110,3616,2,133408840
"ArmadilloIterator",4220360353,3616,3,133408840
"ArmadilloBase",55902492,3616,3,133408840
"Rbase",48542685,3616,3,133408840
"Rbase",12570,3617,1,133408840
"ArmadilloIterator",95247,3617,1,133408840
"ArmadilloBase",29595,3617,1,133408840
"Rbase",117317,3617,2,133408840
"ArmadilloIterator",6902140,3617,2,133408840
"ArmadilloBase",135805,3617,2,133408840
"ArmadilloIterator",4243643494,3617,3,133408840
"ArmadilloBase",51589109,3617,3,133408840
"Rbase",48721330,3617,3,133408840
"ArmadilloBase",72375,3618,1,133408840
"Rbase",4205,3618,1,133408840
"ArmadilloIterator",60364,3618,1,133408840
"ArmadilloIterator",6957834,3618,2,133408840
"ArmadilloBase",142628,3618,2,133408840
"Rbase",72401,3618,2,133408840
"ArmadilloBase",44801444,3618,3,133408840
"Rbase",46373248,3618,3,133408840
"ArmadilloIterator",4230827911,3618,3,133408840
"ArmadilloIterator",115414,3619,1,133408840
"ArmadilloBase",29310,3619,1,133408840
"Rbase",4213,3619,1,133408840
"Rbase",113406,3619,2,133408840
"ArmadilloBase",160749,3619,2,133408840
"ArmadilloIterator",6791846,3619,2,133408840
"Rbase",45339764,3619,3,133408840
"ArmadilloIterator",4229552571,3619,3,133408840
"ArmadilloBase",48608684,3619,3,133408840
"Rbase",16090,3620,1,133408840
"ArmadilloBase",66221,3620,1,133408840
"ArmadilloIterator",72578,3620,1,133408840
"Rbase",110217,3620,2,133408840
"ArmadilloBase",190539,3620,2,133408840
"ArmadilloIterator",6728690,3620,2,133408840
"Rbase",44124812,3620,3,133408840
"ArmadilloBase",48548230,3620,3,133408840
"ArmadilloIterator",4187837252,3620,3,133408840
"ArmadilloBase",78621,3621,1,133408840
"ArmadilloIterator",61094,3621,1,133408840
"Rbase",3856,3621,1,133408840
"Rbase",124290,3621,2,133408840
"ArmadilloIterator",7565978,3621,2,133408840
"ArmadilloBase",148643,3621,2,133408840
"ArmadilloBase",47008416,3621,3,133408840
"Rbase",43311038,3621,3,133408840
"ArmadilloIterator",4193473679,3621,3,133408840
"ArmadilloBase",82459,3622,1,133408840
"ArmadilloIterator",81206,3622,1,133408840
"Rbase",5171,3622,1,133408840
"Rbase",113136,3622,2,133408840
"ArmadilloIterator",6576748,3622,2,133408840
"ArmadilloBase",138617,3622,2,133408840
"ArmadilloBase",46174626,3622,3,133408840
"ArmadilloIterator",4219442688,3622,3,133408840
"Rbase",47297543,3622,3,133408840
"ArmadilloBase",90072,3623,1,133408840
"ArmadilloIterator",77416,3623,1,133408840
"Rbase",13484,3623,1,133408840
"ArmadilloBase",185148,3623,2,133408840
"Rbase",87749,3623,2,133408840
"ArmadilloIterator",6579621,3623,2,133408840
"ArmadilloBase",48832184,3623,3,133408840
"ArmadilloIterator",4194075180,3623,3,133408840
"Rbase",46531382,3623,3,133408840
"ArmadilloIterator",110063,3624,1,133408840
"ArmadilloBase",28383,3624,1,133408840
"Rbase",4198,3624,1,133408840
"ArmadilloIterator",6860138,3624,2,133408840
"Rbase",86505,3624,2,133408840
"ArmadilloBase",125926,3624,2,133408840
"Rbase",45689633,3624,3,133408840
"ArmadilloIterator",4223271614,3624,3,133408840
"ArmadilloBase",65708974,3624,3,133408840
"Rbase",19614,3625,1,133408840
"ArmadilloIterator",126787,3625,1,133408840
"ArmadilloBase",38881,3625,1,133408840
"Rbase",117313,3625,2,133408840
"ArmadilloIterator",7026776,3625,2,133408840
"ArmadilloBase",151377,3625,2,133408840
"Rbase",44782490,3625,3,133408840
"ArmadilloIterator",4233554926,3625,3,133408840
"ArmadilloBase",55326645,3625,3,133408840
"Rbase",16738,3626,1,133408840
"ArmadilloBase",63367,3626,1,133408840
"ArmadilloIterator",59910,3626,1,133408840
"ArmadilloIterator",6729005,3626,2,133408840
"Rbase",95184,3626,2,133408840
"ArmadilloBase",124603,3626,2,133408840
"ArmadilloIterator",4274103004,3626,3,133408840
"Rbase",49437124,3626,3,133408840
"ArmadilloBase",48546331,3626,3,133408840
"ArmadilloIterator",129766,3627,1,133408840
"Rbase",6956,3627,1,133408840
"ArmadilloBase",25226,3627,1,133408840
"Rbase",128079,3627,2,133408840
"ArmadilloIterator",7162661,3627,2,133408840
"ArmadilloBase",174281,3627,2,133408840
"Rbase",46230880,3627,3,133408840
"ArmadilloBase",44694343,3627,3,133408840
"ArmadilloIterator",4274849945,3627,3,133408840
"ArmadilloIterator",108579,3628,1,133408840
"ArmadilloBase",41748,3628,1,133408840
"Rbase",3940,3628,1,133408840
"ArmadilloIterator",6705091,3628,2,133408840
"ArmadilloBase",126675,3628,2,133408840
"Rbase",74715,3628,2,133408840
"ArmadilloBase",47107279,3628,3,133408840
"ArmadilloIterator",4182857676,3628,3,133408840
"Rbase",44738979,3628,3,133408840
"ArmadilloIterator",124012,3629,1,133408840
"ArmadilloBase",46930,3629,1,133408840
"Rbase",4541,3629,1,133408840
"ArmadilloBase",182480,3629,2,133408840
"Rbase",98480,3629,2,133408840
"ArmadilloIterator",6678818,3629,2,133408840
"Rbase",45370165,3629,3,133408840
"ArmadilloBase",46265178,3629,3,133408840
"ArmadilloIterator",4271190455,3629,3,133408840
"ArmadilloBase",78410,3630,1,133408840
"ArmadilloIterator",63682,3630,1,133408840
"Rbase",4314,3630,1,133408840
"ArmadilloIterator",6660465,3630,2,133408840
"ArmadilloBase",184580,3630,2,133408840
"Rbase",81674,3630,2,133408840
"ArmadilloBase",45106744,3630,3,133408840
"ArmadilloIterator",4186731911,3630,3,133408840
"Rbase",46034823,3630,3,133408840
"ArmadilloIterator",95567,3631,1,133408840
"Rbase",9036,3631,1,133408840
"ArmadilloBase",32786,3631,1,133408840
"Rbase",120715,3631,2,133408840
"ArmadilloBase",175473,3631,2,133408840
"ArmadilloIterator",6834666,3631,2,133408840
"ArmadilloBase",49573565,3631,3,133408840
"ArmadilloIterator",4230135987,3631,3,133408840
"Rbase",54587066,3631,3,133408840
"ArmadilloBase",63856,3632,1,133408840
"ArmadilloIterator",70744,3632,1,133408840
"Rbase",4591,3632,1,133408840
"ArmadilloBase",193556,3632,2,133408840
"Rbase",98493,3632,2,133408840
"ArmadilloIterator",6717074,3632,2,133408840
"ArmadilloBase",44150233,3632,3,133408840
"Rbase",45073555,3632,3,133408840
"ArmadilloIterator",4259484679,3632,3,133408840
"ArmadilloBase",88574,3633,1,133408840
"ArmadilloIterator",62089,3633,1,133408840
"Rbase",4273,3633,1,133408840
"Rbase",107583,3633,2,133408840
"ArmadilloBase",159520,3633,2,133408840
"ArmadilloIterator",6759779,3633,2,133408840
"ArmadilloIterator",4195388548,3633,3,133408840
"ArmadilloBase",52454178,3633,3,133408840
"Rbase",47419057,3633,3,133408840
"ArmadilloBase",77829,3634,1,133408840
"Rbase",5815,3634,1,133408840
"ArmadilloIterator",71643,3634,1,133408840
"ArmadilloIterator",6453781,3634,2,133408840
"ArmadilloBase",120454,3634,2,133408840
"Rbase",72241,3634,2,133408840
"ArmadilloBase",46020059,3634,3,133408840
"ArmadilloIterator",4233241788,3634,3,133408840
"Rbase",49423007,3634,3,133408840
"Rbase",12909,3635,1,133408840
"ArmadilloIterator",100498,3635,1,133408840
"ArmadilloBase",25001,3635,1,133408840
"ArmadilloBase",234596,3635,2,133408840
"ArmadilloIterator",7957704,3635,2,133408840
"Rbase",104959,3635,2,133408840
"ArmadilloBase",47006292,3635,3,133408840
"Rbase",43470730,3635,3,133408840
"ArmadilloIterator",4237417487,3635,3,133408840
"ArmadilloIterator",113794,3636,1,133408840
"Rbase",7391,3636,1,133408840
"ArmadilloBase",26374,3636,1,133408840
"Rbase",121407,3636,2,133408840
"ArmadilloIterator",6604988,3636,2,133408840
"ArmadilloBase",137733,3636,2,133408840
"Rbase",45222334,3636,3,133408840
"ArmadilloIterator",4317045284,3636,3,133408840
"ArmadilloBase",49898663,3636,3,133408840
"ArmadilloBase",98651,3637,1,133408840
"Rbase",5117,3637,1,133408840
"ArmadilloIterator",64139,3637,1,133408840
"ArmadilloBase",403669,3637,2,133408840
"ArmadilloIterator",7606030,3637,2,133408840
"Rbase",90280,3637,2,133408840
"ArmadilloIterator",4253570583,3637,3,133408840
"ArmadilloBase",58249403,3637,3,133408840
"Rbase",45366646,3637,3,133408840
"Rbase",16657,3638,1,133408840
"ArmadilloIterator",99037,3638,1,133408840
"ArmadilloBase",23552,3638,1,133408840
"Rbase",114903,3638,2,133408840
"ArmadilloIterator",6572150,3638,2,133408840
"ArmadilloBase",111186,3638,2,133408840
"Rbase",44359796,3638,3,133408840
"ArmadilloBase",43096143,3638,3,133408840
"ArmadilloIterator",4296483109,3638,3,133408840
"Rbase",11871,3639,1,133408840
"ArmadilloBase",54575,3639,1,133408840
"ArmadilloIterator",59120,3639,1,133408840
"ArmadilloBase",202991,3639,2,133408840
"ArmadilloIterator",6585497,3639,2,133408840
"Rbase",82695,3639,2,133408840
"ArmadilloIterator",4231139104,3639,3,133408840
"Rbase",50613833,3639,3,133408840
"ArmadilloBase",48857516,3639,3,133408840
"ArmadilloIterator",96523,3640,1,133408840
"Rbase",10128,3640,1,133408840
"ArmadilloBase",36496,3640,1,133408840
"ArmadilloIterator",6850945,3640,2,133408840
"Rbase",98367,3640,2,133408840
"ArmadilloBase",114799,3640,2,133408840
"ArmadilloBase",44917578,3640,3,133408840
"ArmadilloIterator",4171570750,3640,3,133408840
"Rbase",44149133,3640,3,133408840
"ArmadilloIterator",133511,3641,1,133408840
"Rbase",10664,3641,1,133408840
"ArmadilloBase",31229,3641,1,133408840
"ArmadilloBase",175100,3641,2,133408840
"Rbase",83202,3641,2,133408840
"ArmadilloIterator",6495204,3641,2,133408840
"ArmadilloBase",43636643,3641,3,133408840
"Rbase",50284402,3641,3,133408840
"ArmadilloIterator",4288678661,3641,3,133408840
"Rbase",16909,3642,1,133408840
"ArmadilloBase",64863,3642,1,133408840
"ArmadilloIterator",69659,3642,1,133408840
"Rbase",108329,3642,2,133408840
"ArmadilloIterator",6567863,3642,2,133408840
"ArmadilloBase",115403,3642,2,133408840
"Rbase",44747733,3642,3,133408840
"ArmadilloIterator",4277985878,3642,3,133408840
"ArmadilloBase",49961842,3642,3,133408840
"ArmadilloBase",63295,3643,1,133408840
"ArmadilloIterator",66670,3643,1,133408840
"Rbase",4532,3643,1,133408840
"ArmadilloIterator",6514181,3643,2,133408840
"Rbase",88446,3643,2,133408840
"ArmadilloBase",108644,3643,2,133408840
"ArmadilloBase",46328989,3643,3,133408840
"ArmadilloIterator",4277332334,3643,3,133408840
"Rbase",48173885,3643,3,133408840
"ArmadilloIterator",121765,3644,1,133408840
"ArmadilloBase",38717,3644,1,133408840
"Rbase",4311,3644,1,133408840
"ArmadilloBase",181572,3644,2,133408840
"Rbase",97685,3644,2,133408840
"ArmadilloIterator",6579624,3644,2,133408840
"Rbase",44180436,3644,3,133408840
"ArmadilloBase",40642330,3644,3,133408840
"ArmadilloIterator",4238485133,3644,3,133408840
"ArmadilloIterator",124135,3645,1,133408840
"Rbase",9348,3645,1,133408840
"ArmadilloBase",36266,3645,1,133408840
"Rbase",112987,3645,2,133408840
"ArmadilloIterator",6649994,3645,2,133408840
"ArmadilloBase",150534,3645,2,133408840
"Rbase",44488084,3645,3,133408840
"ArmadilloIterator",4292349155,3645,3,133408840
"ArmadilloBase",44739792,3645,3,133408840
"ArmadilloBase",66761,3646,1,133408840
"Rbase",5215,3646,1,133408840
"ArmadilloIterator",63024,3646,1,133408840
"ArmadilloBase",188125,3646,2,133408840
"ArmadilloIterator",7119925,3646,2,133408840
"Rbase",105482,3646,2,133408840
"Rbase",44491292,3646,3,133408840
"ArmadilloBase",52193377,3646,3,133408840
"ArmadilloIterator",4249708636,3646,3,133408840
"Rbase",24443,3647,1,133408840
"ArmadilloBase",69869,3647,1,133408840
"ArmadilloIterator",66921,3647,1,133408840
"Rbase",105907,3647,2,133408840
"ArmadilloIterator",6460462,3647,2,133408840
"ArmadilloBase",105505,3647,2,133408840
"Rbase",49438557,3647,3,133408840
"ArmadilloIterator",4280395849,3647,3,133408840
"ArmadilloBase",46179348,3647,3,133408840
"Rbase",23573,3648,1,133408840
"ArmadilloIterator",112478,3648,1,133408840
"ArmadilloBase",27639,3648,1,133408840
"ArmadilloIterator",6561942,3648,2,133408840
"ArmadilloBase",132077,3648,2,133408840
"Rbase",79607,3648,2,133408840
"ArmadilloIterator",4186538882,3648,3,133408840
"Rbase",50874874,3648,3,133408840
"ArmadilloBase",48715279,3648,3,133408840
"ArmadilloBase",62587,3649,1,133408840
"ArmadilloIterator",69940,3649,1,133408840
"Rbase",4593,3649,1,133408840
"ArmadilloIterator",6716107,3649,2,133408840
"Rbase",90468,3649,2,133408840
"ArmadilloBase",115385,3649,2,133408840
"ArmadilloBase",43979742,3649,3,133408840
"ArmadilloIterator",4261679869,3649,3,133408840
"Rbase",47825029,3649,3,133408840
"ArmadilloBase",79195,3650,1,133408840
"Rbase",6265,3650,1,133408840
"ArmadilloIterator",74457,3650,1,133408840
"ArmadilloBase",189268,3650,2,133408840
"Rbase",91856,3650,2,133408840
"ArmadilloIterator",7569926,3650,2,133408840
"ArmadilloIterator",4158801686,3650,3,133408840
"ArmadilloBase",50121360,3650,3,133408840
"Rbase",47955761,3650,3,133408840
"ArmadilloBase",62444,3651,1,133408840
"ArmadilloIterator",60598,3651,1,133408840
"Rbase",3747,3651,1,133408840
"ArmadilloIterator",6540539,3651,2,133408840
"Rbase",82791,3651,2,133408840
"ArmadilloBase",108141,3651,2,133408840
"Rbase",48160145,3651,3,133408840
"ArmadilloIterator",4264011745,3651,3,133408840
"ArmadilloBase",45666547,3651,3,133408840
"ArmadilloIterator",119425,3652,1,133408840
"Rbase",7547,3652,1,133408840
"ArmadilloBase",26789,3652,1,133408840
"ArmadilloIterator",6613780,3652,2,133408840
"ArmadilloBase",124892,3652,2,133408840
"Rbase",72307,3652,2,133408840
"ArmadilloBase",47145257,3652,3,133408840
"ArmadilloIterator",4264270068,3652,3,133408840
"Rbase",54587048,3652,3,133408840
"ArmadilloIterator",95883,3653,1,133408840
"Rbase",8663,3653,1,133408840
"ArmadilloBase",33841,3653,1,133408840
"Rbase",119003,3653,2,133408840
"ArmadilloBase",160469,3653,2,133408840
"ArmadilloIterator",6573735,3653,2,133408840
"ArmadilloBase",45812874,3653,3,133408840
"Rbase",38392727,3653,3,133408840
"ArmadilloIterator",4189238121,3653,3,133408840
"ArmadilloIterator",113499,3654,1,133408840
"ArmadilloBase",27952,3654,1,133408840
"Rbase",3979,3654,1,133408840
"ArmadilloIterator",6818058,3654,2,133408840
"ArmadilloBase",129410,3654,2,133408840
"Rbase",78327,3654,2,133408840
"ArmadilloBase",46327088,3654,3,133408840
"ArmadilloIterator",4240290848,3654,3,133408840
"Rbase",45543694,3654,3,133408840
"Rbase",15577,3655,1,133408840
"ArmadilloIterator",107116,3655,1,133408840
"ArmadilloBase",23545,3655,1,133408840
"ArmadilloIterator",6787484,3655,2,133408840
"ArmadilloBase",133637,3655,2,133408840
"Rbase",82858,3655,2,133408840
"ArmadilloIterator",4178242800,3655,3,133408840
"ArmadilloBase",50235025,3655,3,133408840
"Rbase",48398851,3655,3,133408840
"Rbase",22462,3656,1,133408840
"ArmadilloBase",105014,3656,1,133408840
"ArmadilloIterator",64261,3656,1,133408840
"ArmadilloIterator",6534160,3656,2,133408840
"ArmadilloBase",126896,3656,2,133408840
"Rbase",80469,3656,2,133408840
"Rbase",44588807,3656,3,133408840
"ArmadilloIterator",4262842917,3656,3,133408840
"ArmadilloBase",46204386,3656,3,133408840
"Rbase",20065,3657,1,133408840
"ArmadilloIterator",106602,3657,1,133408840
"ArmadilloBase",24476,3657,1,133408840
"ArmadilloBase",223487,3657,2,133408840
"Rbase",87681,3657,2,133408840
"ArmadilloIterator",6520126,3657,2,133408840
"Rbase",45123533,3657,3,133408840
"ArmadilloIterator",4254631254,3657,3,133408840
"ArmadilloBase",46314706,3657,3,133408840
"ArmadilloBase",92644,3658,1,133408840
"Rbase",4922,3658,1,133408840
"ArmadilloIterator",61657,3658,1,133408840
"Rbase",118170,3658,2,133408840
"ArmadilloIterator",6787460,3658,2,133408840
"ArmadilloBase",143918,3658,2,133408840
"Rbase",43515177,3658,3,133408840
"ArmadilloIterator",4272779337,3658,3,133408840
"ArmadilloBase",51573475,3658,3,133408840
"Rbase",12410,3659,1,133408840
"ArmadilloBase",73952,3659,1,133408840
"ArmadilloIterator",68757,3659,1,133408840
"ArmadilloIterator",7458760,3659,2,133408840
"ArmadilloBase",153387,3659,2,133408840
"Rbase",76826,3659,2,133408840
"Rbase",45734574,3659,3,133408840
"ArmadilloIterator",4158494184,3659,3,133408840
"ArmadilloBase",46994291,3659,3,133408840
"Rbase",27352,3660,1,133408840
"ArmadilloIterator",105136,3660,1,133408840
"ArmadilloBase",25272,3660,1,133408840
